Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	id@	tx@	mb@	ge@	ps@	ft@	nt@	sound@	graid
00:00:43.816	43.816	00:00:44.858	44.858	00:00:01.042	1.042	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ɪhwaayɪ				ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	rn
00:00:43.816	43.816	00:00:44.337	44.337	00:00:00.521	0.521	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ɪhwaayɪ	ɪhwaay	three	num	ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	rn
00:00:44.337	44.337	00:00:44.858	44.858	00:00:00.521	0.521	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ɪhwaayɪ	=I	=SEL	=clitic	ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	rn
00:00:44.858	44.858	00:00:45.900	45.9	00:00:01.042	1.042	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ijuure				ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	np.h:pred
00:00:44.858	44.858	00:00:45.205	45.205	00:00:00.347	0.347	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ijuure	I-	PL-	Pfx-	ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	np.h:pred
00:00:45.205	45.205	00:00:45.552	45.552	00:00:00.347	0.347	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ijuure	juur	magician	n	ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	np.h:pred
00:00:45.552	45.552	00:00:45.900	45.9	00:00:00.348	0.348	280117_10_Hamid_Clandividing 008 280117_10_Hamid_Clandividing 009	ijuure	=(y)E	=FOC.PL	=clitic	ah, the three brothers are magicians		280117_10_Hamid_Clandividing.WAV 40.690 43.520 280117_10_Hamid_Clandividing.WAV 44.560 45.900	np.h:pred
00:00:47.445	47.445	00:00:48.177	48.177	00:00:00.732	0.732	280117_10_Hamid_Clandividing 010	##	##	##	##	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	##
00:00:48.177	48.177	00:00:48.909	48.909	00:00:00.732	0.732	280117_10_Hamid_Clandividing 010	ɘdahɪɪ				the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	 v:pred
00:00:48.177	48.177	00:00:48.421	48.421	00:00:00.244	0.244	280117_10_Hamid_Clandividing 010	ɘdahɪɪ	V-	PAST-	Pfx-	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	 v:pred
00:00:48.421	48.421	00:00:48.665	48.665	00:00:00.244	0.244	280117_10_Hamid_Clandividing 010	ɘdahɪɪ	dah	say	v	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	 v:pred
00:00:48.665	48.665	00:00:48.909	48.909	00:00:00.244	0.244	280117_10_Hamid_Clandividing 010	ɘdahɪɪ	=II	=APP	=clitic	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	 v:pred
00:00:48.909	48.909	00:00:49.641	49.641	00:00:00.732	0.732	280117_10_Hamid_Clandividing 010	Ø	Ø	Ø	Ø	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	0.h:obl
00:00:49.641	49.641	00:00:50.373	50.373	00:00:00.732	0.732	280117_10_Hamid_Clandividing 010	ŋkujuurnʌ				the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	np.h:s_erg=rn_dem1_ds
00:00:49.641	49.641	00:00:49.824	49.824	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ŋkujuurnʌ	N=	ERG=	clitic=	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	np.h:s_erg=rn_dem1_ds
00:00:49.824	49.824	00:00:50.007	50.007	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ŋkujuurnʌ	k(V)-	SG-	Pfx-	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	np.h:s_erg=rn_dem1_ds
00:00:50.007	50.007	00:00:50.190	50.19	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ŋkujuurnʌ	juur	magician	n	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	np.h:s_erg=rn_dem1_ds
00:00:50.190	50.19	00:00:50.373	50.373	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ŋkujuurnʌ	=nA	=DEM.PROX	=clitic	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	np.h:s_erg=rn_dem1_ds
00:00:50.373	50.373	00:00:51.105	51.105	00:00:00.732	0.732	280117_10_Hamid_Clandividing 010	ukumuriki				the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	rn_adp=np.h:g
00:00:50.373	50.373	00:00:50.556	50.556	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ukumuriki	V=	DIR=	clitic=	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	rn_adp=np.h:g
00:00:50.556	50.556	00:00:50.739	50.739	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ukumuriki	k(V)-	SG-	Pfx-	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	rn_adp=np.h:g
00:00:50.739	50.739	00:00:50.922	50.922	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ukumuriki	murik	Tima	pn	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	rn_adp=np.h:g
00:00:50.922	50.922	00:00:51.105	51.105	00:00:00.183	0.183	280117_10_Hamid_Clandividing 010	ukumuriki	=I	=SEL	=clitic	the Tima magician said (to them)	actually, the following is non-direct/indirect speech; es stellt sich die Frage, wo in diesem Fall ein explizites indirektes Objekt stünde	280117_10_Hamid_Clandividing.WAV 47.445 51.105	rn_adp=np.h:g
00:00:52.070	52.07	00:00:53.042	53.042	00:00:00.972	0.972	280117_10_Hamid_Clandividing 011	##	##	##	##	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	##ds
00:00:53.042	53.042	00:00:54.015	54.015	00:00:00.973	0.973	280117_10_Hamid_Clandividing 011	ayɪn	ayɪn	toward	prep	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	adp
00:00:54.015	54.015	00:00:54.987	54.987	00:00:00.972	0.972	280117_10_Hamid_Clandividing 011	kihinʌ				towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	np:g=rn_dem1
00:00:54.015	54.015	00:00:54.339	54.339	00:00:00.324	0.324	280117_10_Hamid_Clandividing 011	kihinʌ	k(V)-	SG-	Pfx-	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	np:g=rn_dem1
00:00:54.339	54.339	00:00:54.663	54.663	00:00:00.324	0.324	280117_10_Hamid_Clandividing 011	kihinʌ	hi	place	n	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	np:g=rn_dem1
00:00:54.663	54.663	00:00:54.987	54.987	00:00:00.324	0.324	280117_10_Hamid_Clandividing 011	kihinʌ	=nA	=DEM.PROX	=clitic	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	np:g=rn_dem1
00:00:54.987	54.987	00:00:55.960	55.96	00:00:00.973	0.973	280117_10_Hamid_Clandividing 011	itintiiliŋiyʌye				towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	rn_adp=np:g
00:00:54.987	54.987	00:00:55.181	55.181	00:00:00.194	0.194	280117_10_Hamid_Clandividing 011	itintiiliŋiyʌye	V=	DIR=	clitic=	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	rn_adp=np:g
00:00:55.181	55.181	00:00:55.376	55.376	00:00:00.195	0.195	280117_10_Hamid_Clandividing 011	itintiiliŋiyʌye	Tintiiliŋ	Tintiiling	pn	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	rn_adp=np:g
00:00:55.376	55.376	00:00:55.570	55.57	00:00:00.194	0.194	280117_10_Hamid_Clandividing 011	itintiiliŋiyʌye	=I	=SEL	=clitic	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	rn_adp=np:g
00:00:55.570	55.57	00:00:55.765	55.765	00:00:00.195	0.195	280117_10_Hamid_Clandividing 011	itintiiliŋiyʌye	(G)A	***	***	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	rn_adp=np:g
00:00:55.765	55.765	00:00:55.960	55.96	00:00:00.195	0.195	280117_10_Hamid_Clandividing 011	itintiiliŋiyʌye	=ye	=REP	=clitic	towards the place of Tintiiling	non-direct speech	280117_10_Hamid_Clandividing.WAV 52.070 55.960	rn_adp=np:g
00:00:56.480	56.48	00:00:58.065	58.065	00:00:01.585	1.585	280117_10_Hamid_Clandividing 012	ɲcɪyɛ				they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	lv_svc
00:00:56.480	56.48	00:00:57.008	57.008	00:00:00.528	0.528	280117_10_Hamid_Clandividing 012	ɲcɪyɛ	N-	P-	Pfx-	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	lv_svc
00:00:57.008	57.008	00:00:57.536	57.536	00:00:00.528	0.528	280117_10_Hamid_Clandividing 012	ɲcɪyɛ	cɪ	go	v	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	lv_svc
00:00:57.536	57.536	00:00:58.065	58.065	00:00:00.529	0.529	280117_10_Hamid_Clandividing 012	ɲcɪyɛ	=(y)E	=FOC.PL	=clitic	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	lv_svc
00:00:58.065	58.065	00:00:59.650	59.65	00:00:01.585	1.585	280117_10_Hamid_Clandividing 012	ŋkʌt̪ukwʌkiŋŋuŋ				they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	v:pred=pro.h:s
00:00:58.065	58.065	00:00:58.382	58.382	00:00:00.317	0.317	280117_10_Hamid_Clandividing 012	ŋkʌt̪ukwʌkiŋŋuŋ	N-	P-	Pfx-	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	v:pred=pro.h:s
00:00:58.382	58.382	00:00:58.699	58.699	00:00:00.317	0.317	280117_10_Hamid_Clandividing 012	ŋkʌt̪ukwʌkiŋŋuŋ	ʌt̪ukwʌ	hunt	v	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	v:pred=pro.h:s
00:00:58.699	58.699	00:00:59.016	59.016	00:00:00.317	0.317	280117_10_Hamid_Clandividing 012	ŋkʌt̪ukwʌkiŋŋuŋ	-Ak	-AP	-Sfx	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	v:pred=pro.h:s
00:00:59.016	59.016	00:00:59.333	59.333	00:00:00.317	0.317	280117_10_Hamid_Clandividing 012	ŋkʌt̪ukwʌkiŋŋuŋ	-Vŋ	-VENT	-Sfx	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	v:pred=pro.h:s
00:00:59.333	59.333	00:00:59.650	59.65	00:00:00.317	0.317	280117_10_Hamid_Clandividing 012	ŋkʌt̪ukwʌkiŋŋuŋ	=ŋuŋ	=3sg.log	=clitic	they shall go to hunt	check verb	280117_10_Hamid_Clandividing.WAV 56.480 59.650	v:pred=pro.h:s
00:01:00.270	60.27	00:01:00.740	60.74	00:00:00.470	0.47	280117_10_Hamid_Clandividing 013	na	na	with	conj	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	other
00:01:00.740	60.74	00:01:01.210	61.21	00:00:00.470	0.47	280117_10_Hamid_Clandividing 013	ɪhwaana				with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	np.h:obl=rn_dem1
00:01:00.740	60.74	00:01:00.975	60.975	00:00:00.235	0.235	280117_10_Hamid_Clandividing 013	ɪhwaana	ɪhwaa	people	npl	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	np.h:obl=rn_dem1
00:01:00.975	60.975	00:01:01.210	61.21	00:00:00.235	0.235	280117_10_Hamid_Clandividing 013	ɪhwaana	=nA	=DEM.PROX	=clitic	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	np.h:obl=rn_dem1
00:01:01.210	61.21	00:01:01.680	61.68	00:00:00.470	0.47	280117_10_Hamid_Clandividing 013	ɨpɨnʌyi				with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	rn_adp=pro.h:g
00:01:01.210	61.21	00:01:01.327	61.327	00:00:00.117	0.117	280117_10_Hamid_Clandividing 013	ɨpɨnʌyi	V=	DIR=	clitic=	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	rn_adp=pro.h:g
00:01:01.327	61.327	00:01:01.445	61.445	00:00:00.118	0.118	280117_10_Hamid_Clandividing 013	ɨpɨnʌyi	pɨnʌ	3sg	pron	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	rn_adp=pro.h:g
00:01:01.445	61.445	00:01:01.562	61.562	00:00:00.117	0.117	280117_10_Hamid_Clandividing 013	ɨpɨnʌyi	-y	-EP	-Sfx	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	rn_adp=pro.h:g
00:01:01.562	61.562	00:01:01.680	61.68	00:00:00.118	0.118	280117_10_Hamid_Clandividing 013	ɨpɨnʌyi	=I	=SEL	=clitic	with his people (only)	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 60.270 61.680	rn_adp=pro.h:g
00:01:02.800	62.8	00:01:03.463	63.463	00:00:00.663	0.663	280117_10_Hamid_Clandividing 014	##	##	##	##	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	##
00:01:03.463	63.463	00:01:04.126	64.126	00:00:00.663	0.663	280117_10_Hamid_Clandividing 014	kujuurnʌ				the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	np.h:s=rn_dem1_ds
00:01:03.463	63.463	00:01:03.684	63.684	00:00:00.221	0.221	280117_10_Hamid_Clandividing 014	kujuurnʌ	k(V)-	SG-	Pfx-	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	np.h:s=rn_dem1_ds
00:01:03.684	63.684	00:01:03.905	63.905	00:00:00.221	0.221	280117_10_Hamid_Clandividing 014	kujuurnʌ	juur	magician	n	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	np.h:s=rn_dem1_ds
00:01:03.905	63.905	00:01:04.126	64.126	00:00:00.221	0.221	280117_10_Hamid_Clandividing 014	kujuurnʌ	=nA	=DEM.PROX	=clitic	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	np.h:s=rn_dem1_ds
00:01:04.126	64.126	00:01:04.790	64.79	00:00:00.664	0.664	280117_10_Hamid_Clandividing 014	ɪɪmaadaŋɪ				the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	rn_adp=np.h:g
00:01:04.126	64.126	00:01:04.292	64.292	00:00:00.166	0.166	280117_10_Hamid_Clandividing 014	ɪɪmaadaŋɪ	V=	DIR=	clitic=	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	rn_adp=np.h:g
00:01:04.292	64.292	00:01:04.458	64.458	00:00:00.166	0.166	280117_10_Hamid_Clandividing 014	ɪɪmaadaŋɪ	I-	PL-	Pfx-	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	rn_adp=np.h:g
00:01:04.458	64.458	00:01:04.624	64.624	00:00:00.166	0.166	280117_10_Hamid_Clandividing 014	ɪɪmaadaŋɪ	maadaŋ	Katla	pn	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	rn_adp=np.h:g
00:01:04.624	64.624	00:01:04.790	64.79	00:00:00.166	0.166	280117_10_Hamid_Clandividing 014	ɪɪmaadaŋɪ	=I	=SEL	=clitic	the magician of the Katla (said)	indirect speech follows, though there is no verb of saying 	280117_10_Hamid_Clandividing.WAV 62.800 64.790	rn_adp=np.h:g
00:01:05.630	65.63	00:01:06.175	66.175	00:00:00.545	0.545	280117_10_Hamid_Clandividing 015	##	##	##	##	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	##ds
00:01:06.175	66.175	00:01:06.720	66.72	00:00:00.545	0.545	280117_10_Hamid_Clandividing 015	ayɪn	ayɪn	toward	prep	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	adp
00:01:06.720	66.72	00:01:07.265	67.265	00:00:00.545	0.545	280117_10_Hamid_Clandividing 015	ɪʊwalʊŋna				towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	np:g=rn_dem1
00:01:06.720	66.72	00:01:06.901	66.901	00:00:00.181	0.181	280117_10_Hamid_Clandividing 015	ɪʊwalʊŋna	I-	PL-	Pfx-	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	np:g=rn_dem1
00:01:06.901	66.901	00:01:07.083	67.083	00:00:00.182	0.182	280117_10_Hamid_Clandividing 015	ɪʊwalʊŋna	walʊŋ	mountain	n	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	np:g=rn_dem1
00:01:07.083	67.083	00:01:07.265	67.265	00:00:00.182	0.182	280117_10_Hamid_Clandividing 015	ɪʊwalʊŋna	=nA	=DEM.PROX	=clitic	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	np:g=rn_dem1
00:01:07.265	67.265	00:01:07.810	67.81	00:00:00.545	0.545	280117_10_Hamid_Clandividing 015	ɘlɘmaadaŋɪ				towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	rn_adp=np:l
00:01:07.265	67.265	00:01:07.401	67.401	00:00:00.136	0.136	280117_10_Hamid_Clandividing 015	ɘlɘmaadaŋɪ	V=	DIR=	clitic=	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	rn_adp=np:l
00:01:07.401	67.401	00:01:07.537	67.537	00:00:00.136	0.136	280117_10_Hamid_Clandividing 015	ɘlɘmaadaŋɪ	l(V)-	LOC-	Pfx-	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	rn_adp=np:l
00:01:07.537	67.537	00:01:07.673	67.673	00:00:00.136	0.136	280117_10_Hamid_Clandividing 015	ɘlɘmaadaŋɪ	maadaŋ	Katla	pn	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	rn_adp=np:l
00:01:07.673	67.673	00:01:07.810	67.81	00:00:00.137	0.137	280117_10_Hamid_Clandividing 015	ɘlɘmaadaŋɪ	=I	=SEL	=clitic	towards the mountains of Katla	original transcript lɘmaadaŋɪ	280117_10_Hamid_Clandividing.WAV 65.630 67.810	rn_adp=np:l
00:01:08.335	68.335	00:01:08.701	68.701	00:00:00.366	0.366	280117_10_Hamid_Clandividing 016	mɛyɛ				we shall go there for hunting	perhaps 3pl, not 1sg; [ayɪnnɔ]	280117_10_Hamid_Clandividing.WAV 68.335 70.535	other
00:01:08.335	68.335	00:01:08.518	68.518	00:00:00.183	0.183	280117_10_Hamid_Clandividing 016	mɛyɛ	mV=	OPT=	clitic=	we shall go there for hunting	perhaps 3pl, not 1sg; [ayɪnnɔ]	280117_10_Hamid_Clandividing.WAV 68.335 70.535	other
